Trade number,Type,Date and time,Signal,Price USD,Size (qty),Size (value),Net PnL USD,Return %,Commission USD,Favorable excursion USD,Favorable excursion %,Adverse excursion USD,Adverse excursion %,Cumulative PnL USD,Cumulative PnL %,Duration (bars)
178,Exit long,2010-12-01 08:00,TX60,91.2,100,9133,-13,-0.14,0,9,0.10,-26,-0.28,-305,-0.30,4
178,Entry long,2010-12-01 07:00,C0|L|MKT|15|v0.3.0-tier0|SPY,91.33,100,9133,-13,-0.14,0,9,0.10,-26,-0.28,-305,-0.30,4
179,Exit long,2010-12-02 08:00,TX60,92.46,100,9212,34,0.37,0,36,0.39,0,0.00,-271,-0.27,4
179,Entry long,2010-12-02 07:00,C0|L|MKT|15|v0.3.0-tier0|SPY,92.12,100,9212,34,0.37,0,36,0.39,0,0.00,-271,-0.27,4
180,Exit long,2010-12-06 08:30,TX60,92.84,100,9301,-17,-0.18,0,2,0.02,-24,-0.26,-288,-0.29,4
180,Entry long,2010-12-06 07:30,C0|L|MKT|15|v0.3.0-tier0|SPY,93.01,100,9301,-17,-0.18,0,2,0.02,-24,-0.26,-288,-0.29,4
181,Exit short,2010-12-07 08:00,TX60,93.52,100,9357,5,0.05,0,24,0.26,-4,-0.04,-283,-0.28,4
181,Entry short,2010-12-07 07:00,C0|S|MKT|15|v0.3.0-tier0|SPY,93.57,100,9357,5,0.05,0,24,0.26,-4,-0.04,-283,-0.28,4
182,Exit short,2010-12-08 08:30,TX60,92.99,100,9296,-3,-0.03,0,29,0.31,-8,-0.09,-286,-0.29,4
182,Entry short,2010-12-08 07:30,C0|S|MKT|15|v0.3.0-tier0|SPY,92.96,100,9296,-3,-0.03,0,29,0.31,-8,-0.09,-286,-0.29,4
183,Exit short,2010-12-09 08:30,TX60,93.46,100,9354,8,0.09,0,24,0.26,-6,-0.06,-278,-0.28,4
183,Entry short,2010-12-09 07:30,C0|S|MKT|15|v0.3.0-tier0|SPY,93.54,100,9354,8,0.09,0,24,0.26,-6,-0.06,-278,-0.28,4
184,Exit short,2010-12-10 08:15,TX60,93.88,100,9374,-14,-0.15,0,6,0.06,-19,-0.20,-292,-0.29,4
184,Entry short,2010-12-10 07:15,C0|S|MKT|15|v0.3.0-tier0|SPY,93.74,100,9374,-14,-0.15,0,6,0.06,-19,-0.20,-292,-0.29,4
185,Exit long,2010-12-14 08:15,TX60,94.54,100,9456,-2,-0.02,0,11,0.12,-6,-0.06,-294,-0.29,4
185,Entry long,2010-12-14 07:15,C0|L|MKT|15|v0.3.0-tier0|SPY,94.56,100,9456,-2,-0.02,0,11,0.12,-6,-0.06,-294,-0.29,4
186,Exit long,2010-12-15 08:00,TX60,94.48,100,9443,5,0.05,0,14,0.15,-2,-0.02,-289,-0.29,4
186,Entry long,2010-12-15 07:00,C0|L|MKT|15|v0.3.0-tier0|SPY,94.43,100,9443,5,0.05,0,14,0.15,-2,-0.02,-289,-0.29,4
187,Exit short,2010-12-16 08:00,TX60,94.01,100,9372,-29,-0.31,0,4,0.04,-33,-0.35,-318,-0.32,4
187,Entry short,2010-12-16 07:00,C0|S|MKT|15|v0.3.0-tier0|SPY,93.72,100,9372,-29,-0.31,0,4,0.04,-33,-0.35,-318,-0.32,4
188,Exit short,2010-12-20 08:15,TX60,94.47,100,9455,8,0.08,0,20,0.21,-4,-0.04,-310,-0.31,4
188,Entry short,2010-12-20 07:15,C0|S|MKT|15|v0.3.0-tier0|SPY,94.55,100,9455,8,0.08,0,20,0.21,-4,-0.04,-310,-0.31,4
189,Exit long,2010-12-21 08:30,TX60,95.26,100,9523,3,0.03,0,4,0.04,-6,-0.06,-307,-0.31,4
189,Entry long,2010-12-21 07:30,C0|L|MKT|15|v0.3.0-tier0|SPY,95.23,100,9523,3,0.03,0,4,0.04,-6,-0.06,-307,-0.31,4
190,Exit long,2010-12-27 08:15,TX60,95.4,100,9534,6,0.06,0,12,0.13,-2,-0.02,-301,-0.30,4
190,Entry long,2010-12-27 07:15,C0|L|MKT|15|v0.3.0-tier0|SPY,95.34,100,9534,6,0.06,0,12,0.13,-2,-0.02,-301,-0.30,4
191,Exit short,2010-12-28 08:15,TX60,95.57,100,9551,-6,-0.06,0,1,0.01,-12,-0.13,-307,-0.31,4
