Trade number,Type,Date and time,Signal,Price USD,Size (qty),Size (value),Net PnL USD,Return %,Commission USD,Favorable excursion USD,Favorable excursion %,Adverse excursion USD,Adverse excursion %,Cumulative PnL USD,Cumulative PnL %,Duration (bars)
138,Exit long,2016-07-29 06:35,STP,107.35,1263,135696.72,-114.93,-0.08,1.26,0,0.00,-114.3,-0.08,8830.06,35.32,0
138,Entry long,2016-07-29 06:35,QQQREP|L|v1.1.7-rep|P1/10/4,107.44,1263,135696.72,-114.93,-0.08,1.26,0,0.00,-114.3,-0.08,8830.06,35.32,0
139,Exit short,2016-08-01 06:45,STP,107.5,1260,135324,-127.26,-0.09,1.26,112.77,0.08,-126.63,-0.09,8702.8,34.81,2
139,Entry short,2016-08-01 06:35,QQQREP|S|v1.1.7-rep|P1/10/4,107.4,1260,135324,-127.26,-0.09,1.26,112.77,0.08,-126.63,-0.09,8702.8,34.81,2
140,Exit short,2016-08-02 06:35,STP,107.82,1250,134737.5,-38.75,-0.03,1.25,0,0.00,-38.12,-0.03,8664.05,34.66,0
140,Entry short,2016-08-02 06:35,QQQREP|S|v1.1.7-rep|P1/10/4,107.79,1250,134737.5,-38.75,-0.03,1.25,0,0.00,-38.12,-0.03,8664.05,34.66,0
141,Exit short,2016-08-03 06:35,STP,107.09,1258,134618.58,-101.9,-0.08,1.26,37.11,0.03,-101.27,-0.08,8562.15,34.25,0
141,Entry short,2016-08-03 06:35,QQQREP|S|v1.1.7-rep|P1/10/4,107.01,1258,134618.58,-101.9,-0.08,1.26,37.11,0.03,-101.27,-0.08,8562.15,34.25,0
142,Exit long,2016-08-05 12:55,EOD,108.8,1238,134236.34,456.82,0.34,1.24,766.94,0.57,-62.52,-0.05,9018.98,36.08,76
142,Entry long,2016-08-05 06:35,QQQREP|L|v1.1.7-rep|P1/10/4,108.43,1238,134236.34,456.82,0.34,1.24,766.94,0.57,-62.52,-0.05,9018.98,36.08,76
143,Exit short,2016-08-08 06:35,STP,108.86,1250,136025,-51.25,-0.04,1.25,0,0.00,-50.62,-0.04,8967.73,35.87,0
143,Entry short,2016-08-08 06:35,QQQREP|S|v1.1.7-rep|P1/10/4,108.82,1250,136025,-51.25,-0.04,1.25,0,0.00,-50.62,-0.04,8967.73,35.87,0
144,Exit long,2016-08-09 12:55,EOD,108.94,1247,135823.24,23.69,0.02,1.25,448.3,0.33,-162.73,-0.12,8991.42,35.97,76
144,Entry long,2016-08-09 06:35,QQQREP|L|v1.1.7-rep|P1/10/4,108.92,1247,135823.24,23.69,0.02,1.25,448.3,0.33,-162.73,-0.12,8991.42,35.97,76
145,Exit short,2016-08-10 12:55,EOD,108.65,1247,135885.59,397.79,0.29,1.25,735.11,0.54,-38.03,-0.03,9389.21,37.56,76
145,Entry short,2016-08-10 06:35,QQQREP|S|v1.1.7-rep|P1/10/4,108.97,1247,135885.59,397.79,0.29,1.25,735.11,0.54,-38.03,-0.03,9389.21,37.56,76
146,Exit long,2016-08-11 07:05,STP,109.02,1259,137495.39,-240.47,-0.17,1.26,188.22,0.14,-239.84,-0.17,9148.74,36.59,6
146,Entry long,2016-08-11 06:35,QQQREP|L|v1.1.7-rep|P1/10/4,109.21,1259,137495.39,-240.47,-0.17,1.26,188.22,0.14,-239.84,-0.17,9148.74,36.59,6
147,Exit long,2016-08-12 12:55,EOD,109.2,1252,136505.56,211.59,0.16,1.25,224.73,0.16,-213.47,-0.16,9360.33,37.44,76
147,Entry long,2016-08-12 06:35,QQQREP|L|v1.1.7-rep|P1/10/4,109.03,1252,136505.56,211.59,0.16,1.25,224.73,0.16,-213.47,-0.16,9360.33,37.44,76
148,Exit long,2016-08-15 12:55,EOD,109.68,1256,137481.76,275.06,0.20,1.26,564.57,0.41,-0.63,0.00,9635.4,38.54,76
148,Entry long,2016-08-15 06:35,QQQREP|L|v1.1.7-rep|P1/10/4,109.46,1256,137481.76,275.06,0.20,1.26,564.57,0.41,-0.63,0.00,9635.4,38.54,76
149,Exit short,2016-08-16 12:55,EOD,109.06,1267,138521.11,340.82,0.25,1.27,354.13,0.26,-114.66,-0.08,9976.22,39.90,76
149,Entry short,2016-08-16 06:35,QQQREP|S|v1.1.7-rep|P1/10/4,109.33,1267,138521.11,340.82,0.25,1.27,354.13,0.26,-114.66,-0.08,9976.22,39.90,76
150,Exit short,2016-08-17 10:40,STP,109.15,1283,139808.51,-232.22,-0.17,1.28,602.37,0.43,-231.58,-0.17,9744,38.98,49
150,Entry short,2016-08-17 06:35,QQQREP|S|v1.1.7-rep|P1/10/4,108.97,1283,139808.51,-232.22,-0.17,1.28,602.37,0.43,-231.58,-0.17,9744,38.98,49
151,Exit long,2016-08-18 06:40,STP,109.16,1271,138945.72,-204.63,-0.15,1.27,0,0.00,-204,-0.15,9539.36,38.16,1
151,Entry long,2016-08-18 06:35,QQQREP|L|v1.1.7-rep|P1/10/4,109.32,1271,138945.72,-204.63,-0.15,1.27,0,0.00,-204,-0.15,9539.36,38.16,1
152,Exit short,2016-08-19 07:20,STP,109.13,1267,138077.66,-191.32,-0.14,1.27,214.76,0.16,-190.68,-0.14,9348.05,37.39,9
